PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,TargetRelease,Pollutant,Releases,confidentialityReason
2026/02/13,Denmark,2018,3.0,Mineral industry,3(g),DK.CAED/000096042.FACILITY,Volstrup Teglværk,Sæby,10.42680304834172,57.32417928426607,,AIR,Sulphur oxides (SOX),1444.0,
2026/02/13,Sweden,2015,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10017188.Facility,Östergård Jordbruks AB,SVALÖV,13.19689,55.90283,,AIR,Ammonia (NH3),12700.0,
2026/02/13,Sweden,2008,1.0,Energy sector,1(c),SE.CAED/10014118.Facility,Igelsta värmeverk,SÖDERTÄLJE,17.66523,59.17748,,AIR,Nitrogen oxides (NOX),319000.0,
2026/02/13,Denmark,2008,1.0,Energy sector,1(c),DK.EEA/2619.FACILITY,VATTENFALL A/S                     Hillerød Kraftvarmeværk,Hillerød            ,12.311432303215,55.907498947213,,AIR,Nitrogen oxides (NOX),176000.0,
2026/02/13,Denmark,2007,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/9164.FACILITY,The Pig Production Aps,Stoholm Jyll,9.18703056342094,56.4921911767706,,AIR,Ammonia (NH3),19400.0,
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,5(b),DK.CAED/000073920.FACILITY,Frederikshavn Forsyning A/S,Frederikshavn,10.482662673156492,57.45821428391023,,AIR,Methane (CH4),128.95,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000104576.FACILITY,TOTAL E&P Danmark A/S - Tyra E,Esbjerg,4.80320236,55.72320351,,AIR,Non-methane volatile organic compounds (NMVOC),0.0,
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Ammonia (NH3),92800.0,
2026/02/13,Sweden,2016,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10015224.Facility,Åsberga,VADSTENA,14.82332,58.40607,,AIR,Ammonia (NH3),10300.0,
2026/02/13,Sweden,2011,5.0,Waste and wastewater management,5(b),SE.CAED/10017666.Facility,Sysavs avfallsförbränningsanläggning,MALMÖ,13.04528,55.63196,,AIR,Ammonia (NH3),13000.0,
2026/02/13,Norway,2007,2.0,Production and processing of metals,2(e)(i),NO.EEA/1001.0099.01.FACILITY,Glencore Nikkelverk,Kristiansand S,7.971228,58.1387978,,AIR,Nickel and compounds (as Ni),919.0,
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,5(d),SE.CAED/10014736.Facility,Lilla Nyby avfallsanläggnng,ESKILSTUNA,16.53889,59.34456,,AIR,Methane (CH4),157000.0,
2026/02/13,Denmark,2024,7.0,Intensive livestock production and aquaculture,7(a)(iii),DK.CAED/000104949.FACILITY,Laurits Bech Mehlsen,Nykøbing M,8.798612089504477,56.88008287560272,,AIR,Ammonia (NH3),11842.295,
2026/02/13,Denmark,2016,1.0,Energy sector,1(c),DK.CAED/000106222.FACILITY,Ørsted Skærbækværket,Fredericia,9.618162284288424,55.51252632531211,,AIR,Nitrogen oxides (NOX),106000.0,
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,5(f),DK.CAED/900000017.FACILITY,Lynetten (renseanlæg),København,12.61507282,55.69498248,,AIR,Cadmium and compounds (as Cd),0.2,
2026/02/13,Denmark,2018,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000105794.FACILITY,Lantmännen Cerealia A/S,Vejle,9.546706035801494,55.70492728481774,,AIR,Nitrogen oxides (NOX),792.0,
2026/02/13,Sweden,2010,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017752.Facility,Sångletorps gård,Genarp,13.49253,55.5517,,AIR,Ammonia (NH3),14400.0,
2026/02/13,Sweden,2008,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10017402.Facility,Maglasäte Gård AB,HÖÖR,13.51013,55.94906,,AIR,Ammonia (NH3),15900.0,
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,5(b),DK.CAED/000096764.FACILITY,"I/S Vestforbrænding, Glostrup",Glostrup,12.42220219858454,55.706479905675614,,AIR,Copper and compounds (as Cu),3.0,
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,6(a),SE.CAED/10022356.Facility,"SCA Massa AB, Ortvikens massafabrik",SUNDSVALL,17.36212,62.39497,,AIR,Nitrogen oxides (NOX),203000.0,
2026/02/13,Sweden,2010,1.0,Energy sector,1(c),SE.CAED/10014262.Facility,BRISTAVERKET,SIGTUNA,17.86174,59.60967,,AIR,Carbon dioxide (CO2) excluding biomass,793000.0,
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,6(a),SE.CAED/10022227.Facility,Iggesunds Bruk,IGGESUND,17.09807,61.63863,,AIR,Nitrous oxide (N2O),23700.0,
2026/02/13,Norway,2010,2.0,Production and processing of metals,2(e)(i),NO.EEA/1149.0029.01.FACILITY,"Hydro Aluminium, Karmøy",Håvik,5.312593,59.3149071,,AIR,Carbon dioxide (CO2),312000000.0,
2026/02/13,Norway,2009,3.0,Mineral industry,3(a),NO.EEA/0000.0028.01.FACILITY,Kristin,Stavanger,6.549454,64.99371,,AIR,Methane (CH4),365000.0,
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,6(b),DK.CAED/000104482.FACILITY,Brødrene Hartmann A/S,Tønder,8.852227565487073,54.9267295278619,,AIR,Carbon dioxide (CO2),38475000.0,
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,6(a),SE.CAED/10020389.Facility,Gruvöns bruk,GRUMS,13.12153,59.33827,,AIR,Carbon dioxide (CO2) excluding biomass,11901000.0,
2026/02/13,Denmark,2022,2.0,Production and processing of metals,2(c)(i),DK.CAED/000105347.FACILITY,Duferco Danish Steel A/S,Frederiksværk,12.015214676794375,55.95969465217677,,AIR,Nitrogen oxides (NOX),17500.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000105754.FACILITY,Kredsløb Energianlæg Skanderborg,Skanderborg,9.943225277695278,56.05186236469253,,AIR,Chlorine and inorganic compounds (as HCl),154.0,
2026/02/13,Sweden,2018,1.0,Energy sector,1(c),SE.CAED/10020475.Facility,Hedenverket,KARLSTAD,13.57206,59.38647,,AIR,Carbon dioxide (CO2),275000000.0,
2026/02/13,Sweden,2007,1.0,Energy sector,1(a),SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,GÖTEBORG,11.82119,57.71094,,AIR,Non-methane volatile organic compounds (NMVOC),3000000.0,
2026/02/13,Sweden,2019,5.0,Waste and wastewater management,5(f),SE.CAED/10014018.Facility,HENRIKSDALS RENINGSVERK,Nacka,18.10723,59.31013,,AIR,Nitrous oxide (N2O),23000.0,
2026/02/13,Norway,2013,5.0,Waste and wastewater management,5(b),NO.EEA/0106.0048.01.FACILITY,FREVAR - Forbrenningsanlegget,Gamle Fredrikstad,10.9671888,59.18537,,AIR,Carbon dioxide (CO2) excluding biomass,48600000.0,
2026/02/13,Sweden,2015,2.0,Production and processing of metals,2(b),SE.CAED/10020557.Facility,Hagfors Järnverk,HAGFORS,13.68815,60.03201,,AIR,Nitrogen oxides (NOX),125000.0,
2026/02/13,Denmark,2024,9.0,Other activities,9(c),DK.CAED/000107279.FACILITY,Envases,Odense C,10.367772634187803,55.4103199998339,,AIR,Sulphur oxides (SOX),1225.0,
2026/02/13,Denmark,2011,6.0,Paper and wood production and processing,6(a),DK.EEA/1122.FACILITY,DALUM PAPIR A/S,Odense SV,10.3767365303256,55.3616284210846,,AIR,Nitrogen oxides (NOX),106000.0,
2026/02/13,Norway,2008,2.0,Production and processing of metals,2(e)(i),NO.EEA/1845.0004.01.FACILITY,Elkem Salten,Straumen,15.5893822,67.36347,,AIR,Particulate matter (PM10),265000.0,
2026/02/13,Sweden,2019,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Carbon dioxide (CO2),272000000.0,
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,5(b),SE.CAED/10014627.Facility,Idbäckens Kraftvärmeverk,NYKÖPING,17.0011,58.74324,,AIR,Carbon dioxide (CO2),227000000.0,
2026/02/13,Sweden,2021,1.0,Energy sector,1(c),SE.CAED/10022087.Facility,Johannes Kraftvärmeverk,Gävle,17.13577,60.6347,,AIR,Carbon dioxide (CO2),119000000.0,
2026/02/13,Denmark,2020,6.0,Paper and wood production and processing,6(b),DK.CAED/000097766.FACILITY,Kronospan APS  Novopan Træindustri A-S,Ryomgård,10.417178293410895,56.38855876748742,,AIR,Carbon monoxide (CO),0.0,
2026/02/13,Sweden,2013,1.0,Energy sector,1(c),SE.CAED/10024059.Facility,Hedensbyns kraftvärmeverk,SKELLEFTEÅ,21.04404,64.74415,,AIR,Carbon dioxide (CO2),216000000.0,
2026/02/13,Denmark,2011,1.0,Energy sector,1(c),DK.CAED/000106181.FACILITY,Avedøreværket,Hvidovre,12.48152777031473,55.60399886511819,,AIR,Fluorine and inorganic compounds (as HF),14500.0,
2026/02/13,Norway,2008,2.0,Production and processing of metals,2(e)(i),NO.EEA/1149.0029.01.FACILITY,"Hydro Aluminium, Karmøy",Håvik,5.312593,59.3149071,,AIR,Carbon dioxide (CO2) excluding biomass,533000000.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000105524.FACILITY,"I/S AffaldPlus, Næstved Affaldsenergi",Næstved,11.728986061506223,55.20885260770941,,AIR,Nitrogen oxides (NOX),128781.0,
2026/02/13,Denmark,2022,1.0,Energy sector,1(c),DK.CAED/000104657.FACILITY,Herningværket,Herning,9.006448600427822,56.12173431518647,,AIR,Nitrous oxide (N2O),2571.763,
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Sulphur oxides (SOX),202000.0,
2026/02/13,Sweden,2016,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,AIR,Nitrogen oxides (NOX),182000.0,
2026/02/13,Denmark,2016,5.0,Waste and wastewater management,5(d),DK.CAED/000106146.FACILITY,Audebo Miljøcenter,Svinninge,11.58660611756652,55.75876992727126,,AIR,Methane (CH4),843000.0,
2026/02/13,Sweden,2019,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10016423.Facility,Övraby,SÖDERÅKRA,16.05172,56.45122,,AIR,Ammonia (NH3),18800.0,
2026/02/13,Sweden,2012,1.0,Energy sector,1(c),SE.CAED/10019896.Facility,Ryaverket,BORÅS,12.92871,57.72856,,AIR,Nitrogen oxides (NOX),270000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Carbon monoxide (CO),2570000.0,
2026/02/13,Sweden,2022,1.0,Energy sector,1(c),SE.CAED/10017499.Facility,Ångcentralen,PERSTORP,13.38388,56.12476,,AIR,Carbon dioxide (CO2),116000000.0,
2026/02/13,Sweden,2010,1.0,Energy sector,1(c),SE.CAED/10017694.Facility,Lunds Hetvattencentral (LHVC),LUND,13.15602,55.72127,,AIR,Nitrogen oxides (NOX),105000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,PITEÅ,21.50386,65.27232,,AIR,Nitrous oxide (N2O),19700.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105787.FACILITY,Svendborg Kraftvarme P/S,Svendborg,10.608578025004949,55.05991919297627,,AIR,Carbon monoxide (CO),325.2,
2026/02/13,Norway,2008,3.0,Mineral industry,3(a),NO.EEA/0000.0037.02.FACILITY,Norne,Stavanger,8.086531,66.02713,,AIR,Carbon dioxide (CO2),250000000.0,
2026/02/13,Norway,2016,4.0,Chemical industry,4(b)(v),NO.EEA/0926.0013.01.FACILITY,"SAINT GOBAIN CERAMIC MATERIALS AS, Lillesand",Lillesand,8.343541,58.2646751,,AIR,Particulate matter (PM10),86700.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105461.FACILITY,I/S Amager Ressourcecenter,København S,12.619182903975656,55.684214425328406,,AIR,Chlorine and inorganic compounds (as HCl),1186.0,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000106366.FACILITY,AAK Denmark A/S,Aarhus C,10.213251446846336,56.14536640895758,,AIR,Non-methane volatile organic compounds (NMVOC),149000.0,
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,6(b),NO.EEA/0105.0009.01.FACILITY,Nordic Paper,Greåker,11.0351868,59.2651138,,AIR,Total organic carbon(as total C or COD/3) (TOC),71.0,
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,6(a),NO.EEA/192335.FACILITY,Norske Skog Skogn,Skogn,11.158329,63.711853,,AIR,Total organic carbon(as total C or COD/3) (TOC),1700.0,
2026/02/13,Sweden,2011,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10020129.Facility,Djurströms Gård,SKÖVDE,14.10018,58.3633,,AIR,Ammonia (NH3),13000.0,
2026/02/13,Sweden,2023,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10019773.Facility,Vargön Alloys AB,VARGÖN,12.3793,58.35852,,AIR,Zinc and compounds (as Zn),647.0,
2026/02/13,Norway,2008,3.0,Mineral industry,3(a),NO.EEA/0000.0009.01.FACILITY,Snorre,Stavanger,2.142531,61.448822,,AIR,Methane (CH4),206000.0,
2026/02/13,Norway,2012,1.0,Energy sector,1(a),NO.EEA/2004.0004.01.FACILITY,Hammerfest LNG,Ukjent Kode Benyttet (9601),23.602005,70.69107,,AIR,Carbon dioxide (CO2),1030000000.0,
2026/02/13,Sweden,2010,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.EEA/1381-90-002.FACILITY,Värestorps Svingård,Laholm,13.07186498,56.44076441,,AIR,Ammonia (NH3),25200.0,
2026/02/13,Sweden,2010,2.0,Production and processing of metals,2(a),SE.CAED/10024476.Facility,LKAB - Malmbergsgruvan,Malmberget,20.70867,67.19643,,AIR,Particulate matter (PM10),422000.0,
2026/02/13,Denmark,2014,1.0,Energy sector,1(c),DK.CAED/000105086.FACILITY,Dong Efterforskning og Produktion A/S - Hejre,Gentofte,12.51660034275861,55.75742805987549,,AIR,Nitrogen oxides (NOX),201000.0,
2026/02/13,Denmark,2013,1.0,Energy sector,1(c),DK.CAED/000104665.FACILITY,"Ørsted Bioenergy & Thermal Power A/S, Studstrupvær",Skødstrup,10.34353597045722,56.25139187561966,,AIR,Nitrous oxide (N2O),23400.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10020366.Facility,Skoghalls Bruk,SKOGHALL,13.43826,59.31854,,AIR,Nitrous oxide (N2O),24900.0,
2026/02/13,Sweden,2019,1.0,Energy sector,1(a),SE.CAED/10019649.Facility,"Preemraff, Lysekil",LYSEKIL,11.42308,58.34674,,AIR,Carbon dioxide (CO2),1110000000.0,
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,6(a),SE.CAED/10020871.Facility,Aspa Pulp AB,Aspa Bruk,14.80669,58.75529,,AIR,Nitrogen oxides (NOX),222000.0,
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,6(a),SE.CAED/10022449.Facility,Mondi Dynäs AB,VÄJA,17.7151,62.97543,,AIR,Ammonia (NH3),72600.0,
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,AIR,Ammonia (NH3),162000.0,
2026/02/13,Sweden,2010,1.0,Energy sector,1(c),SE.CAED/10019441.Facility,Sävenäs Kraftvärmeverk,GÖTEBORG,12.03552,57.73024,,AIR,Carbon dioxide (CO2) excluding biomass,19200000.0,
2026/02/13,Norway,2017,3.0,Mineral industry,3(a),NO.EEA/0000.0035.02.FACILITY,Balder,Stavanger,2.3858,59.1909943,,AIR,Nitrogen oxides (NOX),1140000.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,AIR,Sulphur oxides (SOX),595000.0,
2026/02/13,Denmark,2010,5.0,Waste and wastewater management,5(b),DK.EEA/1515.FACILITY,Måbjergværket,Holstebro,8.61921805655038,56.3944835105014,,AIR,Nitrogen oxides (NOX),323000.0,
2026/02/13,Denmark,2008,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/7413.FACILITY,CARL JOHAN SCHMIDT,Agerskov            ,9.12641600090899,55.1373314843285,,AIR,Ammonia (NH3),11400.0,
2026/02/13,Sweden,2015,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10019275.Facility,Halla,KVÄNUM,13.18782,58.2496,,AIR,Ammonia (NH3),10100.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10020999.Facility,"Billerud Skog & Industri AB, Frövi",FRÖVI,15.32691,59.47975,,AIR,Carbon dioxide (CO2),666000000.0,
2026/02/13,Norway,2012,3.0,Mineral industry,3(a),NO.EEA/0000.0062.01.FACILITY,Oseberg Øst,Stavanger,2.933486,60.699955,,AIR,Nitrogen oxides (NOX),333000.0,
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,6(a),SE.CAED/10022227.Facility,Iggesunds Bruk,IGGESUND,17.09807,61.63863,,AIR,Particulate matter (PM10),106000.0,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1001.0099.01.FACILITY,Glencore Nikkelverk,Kristiansand S,7.971228,58.1387978,,AIR,Nickel and compounds (as Ni),992.0,
2026/02/13,Sweden,2007,3.0,Mineral industry,3(c),SE.CAED/10020098.Facility,Heidelberg Materials Cement Sverige AB,SKÖVDE,13.82477,58.38436,,AIR,Carbon dioxide (CO2),467000000.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,AIR,Nickel and compounds (as Ni),130.0,
2026/02/13,Sweden,2017,2.0,Production and processing of metals,2(a),SE.CAED/10024885.Facility,LKAB - Kirunagruvan,KIRUNA,20.19092,67.84939,,AIR,Nitrogen oxides (NOX),1980000.0,
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,5(d),SE.CAED/10020830.Facility,Atleverket,ÖREBRO,15.21441,59.21888,,AIR,Methane (CH4),1450000.0,
2026/02/13,Denmark,2021,9.0,Other activities,9(c),DK.CAED/000074615.FACILITY,adapa flexibles Denmark Slagelse A/S,Slagelse,11.37360999105592,55.40632325027808,,AIR,Nitrogen oxides (NOX),7130.0,
2026/02/13,Sweden,2016,3.0,Mineral industry,3(c),SE.CAED/10016795.Facility,"Heidelberg Materials Cement Sverige AB, Slitefabriken",SLITE,18.80539,57.71172,,AIR,Zinc and compounds (as Zn),553.0,
2026/02/13,Norway,2007,5.0,Waste and wastewater management,5(b),NO.EEA/0301.0263.01.FACILITY,Haraldrud energigjenvinningsanlegg,Oslo,10.8271294,59.9295425,,AIR,Total organic carbon(as total C or COD/3) (TOC),321.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(c),SE.CAED/10022087.Facility,Johannes Kraftvärmeverk,Gävle,17.13577,60.6347,,AIR,Carbon dioxide (CO2) excluding biomass,682000.0,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,AIR,Nitrogen oxides (NOX),153104.0,
2026/02/13,Sweden,2022,2.0,Production and processing of metals,2(b),SE.CAED/10022145.Facility,Alleima Tube AB,SANDVIKEN,16.79534,60.6167,,AIR,Chromium and compounds (as Cr),500.0,
2026/02/13,Sweden,2015,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Sulphur oxides (SOX),3010000.0,
2026/02/13,Norway,2009,4.0,Chemical industry,4(a)(vi),NO.EEA/0814.0017.01.FACILITY,"Inovyn Norge AS, klor/VCM fabrikken, Rafnes",STATHELLE,9.58691,59.10155,,AIR,"1,2-dichloroethane (DCE-1,2)",7580.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Carbon dioxide (CO2) excluding biomass,70100000.0,
2026/02/13,Sweden,2007,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,AIR,Hydro-fluorocarbons (HFCS),169.0,
2026/02/13,Denmark,2020,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,AIR,Sulphur oxides (SOX),765.0,
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,6(a),SE.CAED/10019131.Facility,Munksjö Paper AB Billingsfors,BILLINGSFORS,12.25601,58.9878,,AIR,Nitrogen oxides (NOX),110000.0,
2026/02/13,Denmark,2024,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000085895.FACILITY,Vrejlev Landbrug ApS,Vrå,9.974310853760189,57.35025539557954,,AIR,Ammonia (NH3),16334.846,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(a),SE.CAED/10020366.Facility,Skoghalls Bruk,SKOGHALL,13.43826,59.31854,,AIR,Hydro-fluorocarbons (HFCS),164.0,
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,6(a),SE.CAED/10023612.Facility,SCA Obbola AB,OBBOLA,20.32111,63.70116,,AIR,Carbon dioxide (CO2) excluding biomass,39800000.0,
2026/02/13,Sweden,2007,1.0,Energy sector,1(c),SE.CAED/10023054.Facility,Jämtkraft Lugnviksverket,Östersund,14.65081,63.20689,,AIR,Carbon dioxide (CO2),268000000.0,
2026/02/13,Sweden,2016,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10019265.Facility,Raggården,VARA,12.82745,58.2293,,AIR,Ammonia (NH3),10800.0,
2026/02/13,Sweden,2008,5.0,Waste and wastewater management,5(d),SE.CAED/10014112.Facility,Tveta Återvinningsanläggning,SÖDERTÄLJE,17.57212,59.13715,,AIR,Methane (CH4),270000.0,
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,5(b),SE.CAED/10014459.Facility,"Boländeranläggningarna, Avfallsförbränningsanläggn",UPPSALA,17.67576,59.85219,,AIR,Nitrogen oxides (NOX),117000.0,
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,6(a),SE.CAED/10022227.Facility,Iggesunds Bruk,IGGESUND,17.09807,61.63863,,AIR,Carbon dioxide (CO2) excluding biomass,16500000.0,
2026/02/13,Norway,2017,2.0,Production and processing of metals,2(e)(i),NO.EEA/1833.0035.01.FACILITY,Elkem Rana AS,Mo i Rana,14.16755,66.31336,,AIR,Fluoranthene,11.7,
2026/02/13,Sweden,2008,1.0,Energy sector,1(c),SE.CAED/10019441.Facility,Sävenäs Kraftvärmeverk,GÖTEBORG,12.03552,57.73024,,AIR,Carbon dioxide (CO2),156000000.0,
2026/02/13,Denmark,2020,1.0,Energy sector,1(c),DK.CAED/000104564.FACILITY,Bornholms El-Produktion  A/S,Rønne,14.696953571322682,55.09257940186515,,AIR,Nitrogen oxides (NOX),79090.0,
2026/02/13,Norway,2008,9.0,Other activities,9(d),NO.EEA/1001.0071.01.FACILITY,Elkem Carbon,Kristiansand S,7.971399,58.1268425,,AIR,Sulphur oxides (SOX),597000.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(d),DK.CAED/000105037.FACILITY,Skodsbøl Deponi,Broager,9.652386149629566,54.90437475586452,,AIR,Sulphur oxides (SOX),6.8,
